request_id,requested_service,requested_problem,customer_latitude,customer_longitude,worker_id,worker_name,worker_skill,worker_experience,worker_rating,worker_workload,worker_availability,worker_latitude,worker_longitude,distance_km,skill_match,distance_score,experience_score,rating_score,availability_score,workload_score,successful_match
R0014,Painting,Room Painting,28.930132,76.989284,W0286,Amit Singh,Electrical,13,4.3,0,1,29.095023,76.949729,18.73,0,0.05068423720223011,0.65,0.86,1,1.0,1
R0014,Painting,Room Painting,28.930132,76.989284,W0688,Deepak Yadav,Cleaning,16,3.6,9,1,28.488527,77.397233,63.2,0,0.01557632398753894,0.8,0.72,1,0.09999999999999998,1
R0015,Electrical,Wiring,28.473828,77.259331,W0148,Vivek Singh,Electrical,14,4.4,2,1,29.158136,77.164403,76.65,1,0.0128783000643915,0.7,0.8800000000000001,1,0.8,1
R0015,Electrical,Wiring,28.473828,77.259331,W0632,Suresh Mishra,Electrical,20,4.3,9,1,28.43784,77.20386,6.74,1,0.12919896640826872,1.0,0.86,1,0.09999999999999998,1
R0015,Electrical,Wiring,28.473828,77.259331,W0073,Rohit Kumar,Electrical,10,4.0,9,1,28.512866,77.298073,5.76,1,0.14792899408284024,0.5,0.8,1,0.09999999999999998,0
R0015,Electrical,Wiring,28.473828,77.259331,W0341,Amit Verma,Electrical,19,4.1,6,1,29.155733,77.462987,78.38,1,0.012597631645250693,0.95,0.82,1,0.4,1
R0015,Electrical,Wiring,28.473828,77.259331,W0717,Deepak Kumar,Electrical,9,4.9,5,1,28.809796,77.127909,39.5,1,0.024691358024691357,0.45,0.9800000000000001,1,0.5,1
R0015,Electrical,Wiring,28.473828,77.259331,W0153,Vivek Patel,Electrical,1,3.8,5,1,28.524791,77.555644,29.51,1,0.03277613897082923,0.05,0.76,1,0.5,0
R0015,Electrical,Wiring,28.473828,77.259331,W0358,Deepak Joshi,Electrical,19,4.7,1,1,28.5433,76.802718,45.28,1,0.021607605877268798,0.95,0.9400000000000001,1,0.9,1
R0015,Electrical,Wiring,28.473828,77.259331,W0505,Vivek Kumar,Plumbing,15,3.6,5,1,28.584562,77.004942,27.74,0,0.03479471120389701,0.75,0.72,1,0.5,0
R0015,Electrical,Wiring,28.473828,77.259331,W0755,Rohit Singh,Cleaning,4,4.9,4,1,28.636397,77.102487,23.69,0,0.04050222762251924,0.2,0.9800000000000001,1,0.6,0
R0015,Electrical,Wiring,28.473828,77.259331,W0051,Suresh Gupta,Gardening,14,3.7,3,1,28.724917,77.493071,36.06,0,0.02698327037236913,0.7,0.74,1,0.7,1
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0062,Karan Patel,Cleaning,18,3.6,9,1,28.817686,76.842619,69.42,1,0.014200511218403862,0.9,0.72,1,0.09999999999999998,1
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0137,Sunil Agarwal,Cleaning,14,3.9,1,1,28.831488,76.85096,68.47,1,0.014394702749388226,0.7,0.78,1,0.9,1
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0973,Pankaj Yadav,Cleaning,19,3.7,6,1,29.02279,76.953138,60.49,1,0.01626280696048138,0.95,0.74,1,0.4,0
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0487,Vivek Joshi,Cleaning,4,4.1,7,0,28.552559,76.98341,66.17,1,0.014887598630340925,0.2,0.82,0,0.30000000000000004,1
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0928,Anil Verma,Cleaning,15,4.0,9,1,28.475311,77.368858,48.12,1,0.020358306188925084,0.75,0.8,1,0.09999999999999998,1
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0290,Rohit Sharma,Cleaning,7,3.6,2,1,28.662554,77.619526,24.74,1,0.038850038850038855,0.35,0.72,1,0.8,0
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0709,Pankaj Mishra,Cleaning,4,4.2,8,1,29.181614,77.758727,39.37,1,0.024770869457517962,0.2,0.8400000000000001,1,0.19999999999999996,0
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0455,Vivek Mishra,Carpentry,6,4.1,1,0,28.89527,77.105993,43.48,0,0.02248201438848921,0.3,0.82,0,0.9,0
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0037,Manoj Sharma,Carpentry,9,4.5,2,1,29.062822,77.486058,21.63,0,0.04418912947414936,0.45,0.9,1,0.8,0
R0016,Cleaning,Deep Cleaning,28.877057,77.552129,W0341,Amit Verma,Electrical,19,4.1,6,1,29.155733,77.462987,32.18,0,0.030138637733574444,0.95,0.82,1,0.4,0
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0842,Pankaj Joshi,Gardening,7,4.0,9,1,28.896588,77.402118,30.22,1,0.032030749519538756,0.35,0.8,1,0.09999999999999998,0
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0976,Rohit Mishra,Gardening,10,3.9,10,1,28.915206,77.608106,12.67,1,0.07315288953913679,0.5,0.78,1,0.0,1
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0003,Mohit Kumar,Gardening,2,3.8,7,1,28.701854,77.306128,41.84,1,0.023342670401493928,0.1,0.76,1,0.30000000000000004,1
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0321,Deepak Sharma,Gardening,8,3.1,9,1,28.552527,77.370144,45.71,1,0.021408691928923144,0.4,0.62,1,0.09999999999999998,1
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0771,Manoj Mishra,Gardening,13,4.0,4,0,28.985573,77.119366,59.32,1,0.016578249336870028,0.65,0.8,0,0.6,0
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0766,Manoj Agarwal,Gardening,10,4.5,5,1,28.838443,77.359919,33.67,1,0.028843380444188056,0.5,0.9,1,0.5,1
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0310,Ravi Joshi,Gardening,10,4.8,10,1,29.114681,77.642203,31.19,1,0.03106554830692762,0.5,0.96,1,0.0,1
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0445,Vivek Mishra,Carpentry,8,4.0,10,1,28.710807,77.614978,16.83,0,0.05608524957936063,0.4,0.8,1,0.0,0
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0956,Sunil Yadav,Painting,7,4.5,4,1,28.778474,77.230339,46.8,0,0.020920502092050212,0.35,0.9,1,0.6,1
R0017,Gardening,Garden Cleaning,28.839667,77.705539,W0541,Amit Yadav,Painting,6,4.7,0,1,29.065827,77.676188,25.31,0,0.03800836183960472,0.3,0.9400000000000001,1,1.0,0
R0018,Gardening,Plant Care,29.120257,77.635373,W0730,Anil Kumar,Gardening,17,4.5,1,1,29.126766,77.51317,11.89,1,0.07757951900698215,0.85,0.9,1,0.9,1
R0018,Gardening,Plant Care,29.120257,77.635373,W0349,Arun Kumar,Gardening,16,4.4,3,1,29.010571,77.394993,26.35,1,0.03656307129798903,0.8,0.8800000000000001,1,0.7,1
R0018,Gardening,Plant Care,29.120257,77.635373,W0448,Deepak Singh,Gardening,4,4.1,9,1,28.837179,77.136435,57.85,1,0.016992353440951572,0.2,0.82,1,0.09999999999999998,0
R0018,Gardening,Plant Care,29.120257,77.635373,W0303,Rohit Verma,Gardening,13,4.8,4,1,29.055816,77.403527,23.64,1,0.040584415584415584,0.65,0.96,1,0.6,1
R0018,Gardening,Plant Care,29.120257,77.635373,W0863,Anil Joshi,Gardening,7,4.8,8,1,29.015545,77.320125,32.78,1,0.02960331557134399,0.35,0.96,1,0.19999999999999996,1
R0018,Gardening,Plant Care,29.120257,77.635373,W0738,Arun Patel,Gardening,14,4.1,8,0,29.17237,77.515474,13.01,1,0.07137758743754462,0.7,0.82,0,0.19999999999999996,1
R0018,Gardening,Plant Care,29.120257,77.635373,W0090,Suresh Kumar,Gardening,7,3.5,4,0,28.643107,77.004039,81.2,1,0.0121654501216545,0.35,0.7,0,0.6,0
R0018,Gardening,Plant Care,29.120257,77.635373,W0458,Pankaj Patel,Painting,11,4.2,8,1,28.605876,77.161428,73.5,0,0.013422818791946308,0.55,0.8400000000000001,1,0.19999999999999996,0
R0018,Gardening,Plant Care,29.120257,77.635373,W0688,Deepak Yadav,Cleaning,16,3.6,9,1,28.488527,77.397233,73.98,0,0.013336889837289943,0.8,0.72,1,0.09999999999999998,1
R0018,Gardening,Plant Care,29.120257,77.635373,W0233,Ravi Kumar,Plumbing,2,4.0,2,1,28.555095,77.569201,63.17,0,0.015583606046439146,0.1,0.8,1,0.8,1
R0019,Electrical,Fan Repair,28.723392,76.996888,W0761,Karan Sharma,Electrical,18,3.3,0,1,28.468543,77.466531,53.9,1,0.018214936247723135,0.9,0.6599999999999999,1,1.0,1
R0019,Electrical,Fan Repair,28.723392,76.996888,W0005,Vikas Joshi,Electrical,6,4.3,3,1,28.82918,77.532576,53.52,1,0.018341892883345562,0.3,0.86,1,0.7,1
R0019,Electrical,Fan Repair,28.723392,76.996888,W0041,Vikas Joshi,Electrical,5,4.6,2,0,28.564476,77.70921,71.72,1,0.013751375137513752,0.25,0.9199999999999999,0,0.8,1
R0019,Electrical,Fan Repair,28.723392,76.996888,W0214,Ravi Kumar,Electrical,3,4.5,4,0,28.945467,77.612598,64.86,1,0.015183723048891588,0.15,0.9,0,0.6,0
R0019,Electrical,Fan Repair,28.723392,76.996888,W0380,Deepak Agarwal,Electrical,15,4.9,2,1,28.901626,77.714496,72.67,1,0.013574046423238768,0.75,0.9800000000000001,1,0.8,1
R0019,Electrical,Fan Repair,28.723392,76.996888,W0200,Karan Yadav,Electrical,15,4.4,4,0,28.681081,77.609432,59.93,1,0.016412276382734285,0.75,0.8800000000000001,0,0.6,1
R0019,Electrical,Fan Repair,28.723392,76.996888,W0498,Suresh Mishra,Electrical,5,3.4,2,1,29.119596,77.102809,45.25,1,0.021621621621621623,0.25,0.6799999999999999,1,0.8,0
R0019,Electrical,Fan Repair,28.723392,76.996888,W0417,Karan Joshi,Carpentry,16,4.5,9,1,28.747303,77.785105,76.9,0,0.012836970474967907,0.8,0.9,1,0.09999999999999998,0
R0019,Electrical,Fan Repair,28.723392,76.996888,W0799,Pankaj Gupta,Cleaning,14,4.8,6,1,29.174896,77.646124,80.69,0,0.012241400416207615,0.7,0.96,1,0.4,1
R0019,Electrical,Fan Repair,28.723392,76.996888,W0681,Vivek Singh,Carpentry,15,4.3,8,1,29.081776,76.854489,42.19,0,0.0231535077564251,0.75,0.86,1,0.19999999999999996,0
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0920,Mohit Sharma,Cleaning,17,4.8,1,1,28.628258,77.751661,49.92,1,0.019638648860958365,0.85,0.96,1,0.9,1
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0850,Arun Gupta,Cleaning,12,4.6,10,0,28.41653,77.044714,32.9,1,0.029498525073746312,0.6,0.9199999999999999,0,0.0,0
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0014,Arun Singh,Cleaning,20,3.5,10,1,28.663247,77.29472,5.27,1,0.1594896331738437,1.0,0.7,1,0.0,1
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0091,Anil Mishra,Cleaning,11,4.5,0,0,28.808815,77.628016,41.33,1,0.023623907394283016,0.55,0.9,0,1.0,0
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0230,Pankaj Yadav,Cleaning,8,4.1,9,1,29.130818,77.668311,67.13,1,0.014677821811243212,0.4,0.82,1,0.09999999999999998,1
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0817,Arun Patel,Cleaning,18,4.7,2,1,28.54742,77.658655,42.54,1,0.02296738631143776,0.9,0.9400000000000001,1,0.8,1
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0518,Deepak Yadav,Cleaning,13,3.2,4,1,29.01931,77.084707,43.09,1,0.0226808800181447,0.65,0.64,1,0.6,0
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0513,Deepak Sharma,Gardening,13,3.1,4,1,28.962479,77.412934,37.88,0,0.025720164609053495,0.65,0.62,1,0.6,0
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0263,Karan Sharma,Electrical,10,4.4,3,1,28.473016,77.382161,24.65,0,0.038986354775828465,0.5,0.8800000000000001,1,0.7,0
R0020,Cleaning,Kitchen Cleaning,28.656865,77.241151,W0073,Rohit Kumar,Electrical,10,4.0,9,1,28.512866,77.298073,16.95,0,0.05571030640668524,0.5,0.8,1,0.09999999999999998,1
R0021,Painting,Exterior Painting,28.999881,76.999412,W0409,Anil Verma,Painting,7,3.1,10,1,28.712693,77.40113,50.5,1,0.019417475728155338,0.35,0.62,1,0.0,0
R0021,Painting,Exterior Painting,28.999881,76.999412,W0556,Karan Verma,Painting,10,4.2,5,1,28.652818,76.981189,38.63,1,0.025233409033560434,0.5,0.8400000000000001,1,0.5,0
R0021,Painting,Exterior Painting,28.999881,76.999412,W0980,Rohit Yadav,Painting,20,3.5,1,0,28.816724,77.17719,26.73,1,0.036062026685899744,1.0,0.7,0,0.9,0
R0021,Painting,Exterior Painting,28.999881,76.999412,W0622,Amit Singh,Painting,12,4.1,8,1,29.072898,77.692902,67.91,1,0.014511681903932667,0.6,0.82,1,0.19999999999999996,0
R0021,Painting,Exterior Painting,28.999881,76.999412,W0598,Anil Agarwal,Painting,8,3.3,6,1,28.430426,77.507425,80.4,1,0.012285012285012284,0.4,0.6599999999999999,1,0.4,1
R0021,Painting,Exterior Painting,28.999881,76.999412,W0274,Mohit Sharma,Painting,8,4.9,1,0,28.510116,77.215738,58.4,1,0.016835016835016835,0.4,0.9800000000000001,0,0.9,1
R0021,Painting,Exterior Painting,28.999881,76.999412,W0217,Mohit Singh,Painting,18,4.8,3,1,28.700096,77.794589,84.31,1,0.01172195522213105,0.9,0.96,1,0.7,0
R0021,Painting,Exterior Painting,28.999881,76.999412,W0709,Pankaj Mishra,Cleaning,4,4.2,8,1,29.181614,77.758727,76.5,0,0.012903225806451613,0.2,0.8400000000000001,1,0.19999999999999996,0
R0021,Painting,Exterior Painting,28.999881,76.999412,W0791,Amit Agarwal,Carpentry,4,3.1,1,1,28.538624,77.354712,61.89,0,0.01590077913817777,0.2,0.62,1,0.9,0
R0021,Painting,Exterior Painting,28.999881,76.999412,W0537,Sunil Joshi,Cleaning,7,3.7,6,0,28.449004,77.173509,63.56,0,0.015489467162329615,0.35,0.74,0,0.4,0
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0474,Ravi Joshi,Plumbing,9,3.1,8,0,28.83193,76.812626,27.03,1,0.03567606136282554,0.45,0.62,0,0.19999999999999996,0
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0649,Rajesh Sharma,Plumbing,7,3.1,8,1,28.804784,77.492041,42.49,1,0.022993791676247412,0.35,0.62,1,0.19999999999999996,0
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0965,Arun Yadav,Plumbing,15,4.1,7,0,29.050839,77.329673,44.03,1,0.02220741727737064,0.75,0.82,0,0.30000000000000004,0
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0467,Ravi Singh,Plumbing,19,4.9,8,1,28.422225,77.233553,38.01,1,0.025634452704434763,0.95,0.9800000000000001,1,0.19999999999999996,1
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0523,Manoj Singh,Plumbing,16,3.2,0,1,28.780719,77.153575,10.35,1,0.0881057268722467,0.8,0.64,1,1.0,1
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0099,Karan Kumar,Plumbing,6,4.3,8,0,29.085932,77.205933,41.89,1,0.023315458148752622,0.3,0.86,0,0.19999999999999996,1
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0119,Rohit Mishra,Plumbing,5,4.0,7,1,28.437989,77.73127,72.76,1,0.013557483731019521,0.25,0.8,1,0.30000000000000004,1
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0712,Sunil Agarwal,Gardening,5,4.9,2,1,28.887319,77.499712,45.87,0,0.02133560913164071,0.25,0.9800000000000001,1,0.8,1
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0309,Vikas Patel,Cleaning,8,3.1,3,0,28.965836,77.533869,52.7,0,0.018621973929236497,0.4,0.62,0,0.7,0
R0022,Plumbing,Pipe Leakage,28.73014,77.064472,W0519,Deepak Mishra,Carpentry,6,4.2,10,1,28.579456,77.17942,20.16,0,0.04725897920604915,0.3,0.8400000000000001,1,0.0,0
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0977,Suresh Patel,Cleaning,15,3.6,8,1,28.912,77.113292,18.53,1,0.05120327700972862,0.75,0.72,1,0.19999999999999996,1
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0865,Deepak Sharma,Cleaning,14,3.4,2,1,28.571616,76.973457,50.1,1,0.019569471624266144,0.7,0.6799999999999999,1,0.8,0
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0667,Rajesh Verma,Cleaning,7,3.7,8,1,29.125898,77.241418,24.01,1,0.03998400639744102,0.35,0.74,1,0.19999999999999996,0
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0673,Mohit Sharma,Cleaning,4,4.8,8,1,29.131093,76.910655,45.02,1,0.0217296827466319,0.2,0.96,1,0.19999999999999996,0
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0829,Manoj Verma,Cleaning,8,3.5,8,1,29.001701,77.315436,9.5,1,0.09523809523809523,0.4,0.7,1,0.19999999999999996,1
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0675,Anil Mishra,Cleaning,7,3.7,8,1,28.954478,77.744369,43.1,1,0.022675736961451247,0.35,0.74,1,0.19999999999999996,0
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0078,Anil Verma,Cleaning,19,3.8,1,1,28.573267,77.799677,61.64,1,0.015964240102171137,0.95,0.76,1,0.9,1
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0362,Ravi Joshi,Electrical,13,3.9,6,1,29.048747,77.469838,21.83,0,0.043802014892685065,0.65,0.78,1,0.4,0
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0396,Karan Mishra,Electrical,14,4.5,5,1,28.612981,77.743823,54.62,0,0.017979144192736426,0.7,0.9,1,0.5,0
R0023,Cleaning,Bathroom Cleaning,28.916877,77.303547,W0046,Deepak Patel,Plumbing,18,4.3,1,1,28.548235,76.828318,61.87,0,0.01590583744234134,0.9,0.86,1,0.9,0
R0024,Electrical,Switch Repair,28.91716,76.868109,W0151,Rohit Joshi,Electrical,15,3.0,7,1,28.943348,77.305849,42.7,1,0.02288329519450801,0.75,0.6,1,0.30000000000000004,1
R0024,Electrical,Switch Repair,28.91716,76.868109,W0327,Arun Verma,Electrical,15,3.9,3,1,28.790148,77.519164,64.96,1,0.01516070345664039,0.75,0.78,1,0.7,1
R0024,Electrical,Switch Repair,28.91716,76.868109,W0153,Vivek Patel,Electrical,1,3.8,5,1,28.524791,77.555644,79.99,1,0.012347203358439314,0.05,0.76,1,0.5,1
R0024,Electrical,Switch Repair,28.91716,76.868109,W0881,Karan Kumar,Electrical,4,3.9,2,0,28.808829,76.914389,12.86,1,0.07215007215007216,0.2,0.78,0,0.8,0
R0024,Electrical,Switch Repair,28.91716,76.868109,W0033,Sunil Mishra,Electrical,15,4.3,7,1,28.513206,76.817841,45.18,1,0.021654395842355997,0.75,0.86,1,0.30000000000000004,1
R0024,Electrical,Switch Repair,28.91716,76.868109,W0919,Ravi Patel,Electrical,3,4.8,5,1,29.131348,77.036064,28.88,1,0.03346720214190094,0.15,0.96,1,0.5,1
R0024,Electrical,Switch Repair,28.91716,76.868109,W0371,Sunil Sharma,Electrical,4,4.5,8,1,28.864288,76.864759,5.89,1,0.14513788098693758,0.2,0.9,1,0.19999999999999996,0
R0024,Electrical,Switch Repair,28.91716,76.868109,W0179,Amit Mishra,Carpentry,19,3.3,0,1,29.14495,77.000748,28.42,0,0.03399048266485384,0.95,0.6599999999999999,1,1.0,1
R0024,Electrical,Switch Repair,28.91716,76.868109,W0485,Vikas Verma,Cleaning,1,3.4,7,1,28.962266,77.204822,33.15,0,0.029282576866764276,0.05,0.6799999999999999,1,0.30000000000000004,0
R0024,Electrical,Switch Repair,28.91716,76.868109,W0115,Sunil Verma,Cleaning,8,4.7,5,1,28.503454,77.442646,72.5,0,0.013605442176870748,0.4,0.9400000000000001,1,0.5,0
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0713,Suresh Joshi,Gardening,3,3.7,6,1,28.672793,77.699691,82.28,1,0.012007684918347743,0.15,0.74,1,0.4,0
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0828,Vivek Joshi,Gardening,16,3.0,5,1,28.800288,77.605798,66.77,1,0.014755791648221928,0.8,0.6,1,0.5,1
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0412,Amit Joshi,Gardening,3,3.8,2,1,28.795262,77.792196,83.06,1,0.0118962645729241,0.15,0.76,1,0.8,0
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0572,Ravi Gupta,Gardening,5,4.0,4,1,28.569472,77.097866,60.65,1,0.016220600162206,0.25,0.8,1,0.6,1
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0937,Deepak Mishra,Gardening,16,4.6,7,1,28.787422,77.301714,45.29,1,0.02160293799956794,0.8,0.9199999999999999,1,0.30000000000000004,1
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0160,Anil Patel,Gardening,19,4.1,9,0,28.573355,77.066275,59.9,1,0.016420361247947456,0.95,0.82,0,0.09999999999999998,1
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0330,Vikas Singh,Gardening,18,4.9,1,1,29.140564,77.301338,27.71,1,0.034831069313827935,0.9,0.9800000000000001,1,0.9,1
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0978,Amit Joshi,Carpentry,19,4.4,7,0,28.949887,77.473369,47.72,0,0.020525451559934318,0.95,0.8800000000000001,0,0.30000000000000004,0
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0735,Deepak Yadav,Cleaning,18,4.3,8,0,29.128997,77.357438,33.02,0,0.02939447383891828,0.9,0.86,0,0.19999999999999996,0
R0025,Gardening,Tree Trimming,29.110431,77.018174,W0389,Karan Singh,Carpentry,4,4.3,8,0,28.971909,77.019846,15.4,0,0.06097560975609757,0.2,0.86,0,0.19999999999999996,0
R0026,Painting,Room Painting,28.878954,77.735378,W0971,Suresh Gupta,Painting,15,3.9,4,1,28.717769,77.166034,58.3,1,0.016863406408094434,0.75,0.78,1,0.6,1
R0026,Painting,Room Painting,28.878954,77.735378,W0431,Manoj Sharma,Painting,20,4.8,4,1,28.944796,76.955703,76.24,1,0.012946659761781462,1.0,0.96,1,0.6,0
R0026,Painting,Room Painting,28.878954,77.735378,W0577,Manoj Agarwal,Painting,10,4.0,2,1,29.037978,77.133332,61.19,1,0.01607975558771507,0.5,0.8,1,0.8,0
R0026,Painting,Room Painting,28.878954,77.735378,W0426,Pankaj Mishra,Painting,12,3.9,4,1,29.178794,77.752641,33.38,1,0.029086678301337984,0.6,0.78,1,0.6,1
R0026,Painting,Room Painting,28.878954,77.735378,W0429,Amit Patel,Painting,13,4.4,8,1,28.436043,77.481145,55.14,1,0.017812611328820806,0.65,0.8800000000000001,1,0.19999999999999996,1
R0026,Painting,Room Painting,28.878954,77.735378,W0144,Suresh Joshi,Painting,13,4.9,0,1,28.919164,77.442384,28.87,1,0.03347840642785403,0.65,0.9800000000000001,1,1.0,0
R0026,Painting,Room Painting,28.878954,77.735378,W0775,Anil Joshi,Painting,10,4.8,9,1,28.96869,77.710227,10.27,1,0.08873114463176575,0.5,0.96,1,0.09999999999999998,1
R0026,Painting,Room Painting,28.878954,77.735378,W0915,Manoj Joshi,Electrical,8,3.9,4,1,28.672743,77.347243,44.24,0,0.022104332449160033,0.4,0.78,1,0.6,0
R0026,Painting,Room Painting,28.878954,77.735378,W0896,Mohit Singh,Electrical,9,3.1,3,1,28.989738,77.73554,12.32,0,0.07507507507507508,0.45,0.62,1,0.7,1
R0026,Painting,Room Painting,28.878954,77.735378,W0989,Arun Kumar,Gardening,2,4.3,5,0,28.838787,77.716925,4.81,0,0.17211703958691912,0.1,0.86,0,0.5,1
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0168,Amit Agarwal,Cleaning,8,4.9,5,0,28.923126,77.295885,13.81,1,0.06752194463200539,0.4,0.9800000000000001,0,0.5,1
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0587,Karan Verma,Cleaning,12,4.2,7,1,29.177158,77.023001,47.98,1,0.020416496529195593,0.6,0.8400000000000001,1,0.30000000000000004,1
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0584,Deepak Singh,Cleaning,19,3.4,6,1,29.02171,76.859155,46.56,1,0.021026072329688814,0.95,0.6799999999999999,1,0.4,1
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0133,Rajesh Gupta,Cleaning,16,3.2,10,0,28.793872,77.211838,5.36,1,0.15723270440251572,0.8,0.64,0,0.0,0
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0634,Suresh Gupta,Cleaning,20,4.5,5,0,29.166117,77.13174,42.57,1,0.022951572182694516,1.0,0.9,0,0.5,1
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0487,Vivek Joshi,Cleaning,4,4.1,7,0,28.552559,76.98341,39.09,1,0.024943876278373658,0.2,0.82,0,0.30000000000000004,0
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0112,Ravi Sharma,Cleaning,19,4.3,10,1,28.979325,77.477041,28.49,1,0.0339097999321804,0.95,0.86,1,0.0,1
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0585,Ravi Verma,Carpentry,13,3.7,4,1,28.440206,77.158194,41.56,0,0.023496240601503758,0.65,0.74,1,0.6,0
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0844,Rajesh Verma,Carpentry,3,3.2,8,0,28.944711,77.522313,29.58,0,0.032701111837802485,0.15,0.64,0,0.19999999999999996,0
R0027,Cleaning,Bathroom Cleaning,28.801723,77.266116,W0222,Manoj Kumar,Carpentry,8,4.8,1,1,29.104665,77.085575,37.99,0,0.025647601949217745,0.4,0.96,1,0.9,0
R0028,Plumbing,Bathroom Repair,28.511097,77.245387,W0631,Arun Sharma,Plumbing,13,4.4,7,1,28.406448,77.266521,11.82,1,0.078003120124805,0.65,0.8800000000000001,1,0.30000000000000004,1
R0028,Plumbing,Bathroom Repair,28.511097,77.245387,W0601,Sunil Sharma,Plumbing,12,4.3,5,1,28.971809,77.598267,61.71,1,0.015946420028703556,0.6,0.86,1,0.5,1
